StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,Consistency,StressImpact,TechScore,ResourceUsage,StudyEfficiency,AttendanceImpact,RiskScore
15,65,0,1,1,0,0,25,0,16,1,65,90,0,2,0,56.22727272727273,0.23076923076923078,0.13333333333333333,4.8,22.0,6.0,0.0,25.309090909090912
15,65,0,1,1,0,0,21,3,1,1,86,62,0,1,2,60.42727272727272,0.23076923076923078,0.06666666666666667,0.3,29.0,4.133333333333334,0.03076923076923077,23.22909090909091
15,65,1,1,1,1,0,25,1,15,0,96,90,1,0,0,47.42727272727272,0.23076923076923078,0.0,5.2,32.333333333333336,6.0,0.0,28.02909090909091
15,65,1,1,1,1,0,25,0,16,1,65,90,0,2,0,61.22727272727273,0.23076923076923078,0.13333333333333333,5.1,22.333333333333332,6.0,0.0,23.30909090909091
15,65,1,1,1,1,0,21,3,1,1,86,62,0,1,2,65.42727272727272,0.23076923076923078,0.06666666666666667,0.6,29.333333333333332,4.133333333333334,0.03076923076923077,21.229090909090914
15,65,2,1,0,1,0,25,1,15,0,96,90,1,0,0,52.42727272727272,0.23076923076923078,0.0,5.2,32.666666666666664,6.0,0.0,26.02909090909091
15,65,2,1,0,1,0,25,0,16,1,65,90,0,2,0,66.22727272727272,0.23076923076923078,0.13333333333333333,5.1,22.666666666666668,6.0,0.0,21.309090909090912
15,65,2,1,0,1,0,21,3,1,1,86,62,0,1,2,70.42727272727272,0.23076923076923078,0.06666666666666667,0.6,29.666666666666668,4.133333333333334,0.03076923076923077,19.229090909090914
15,65,0,1,1,1,0,25,1,15,0,96,90,1,0,0,42.42727272727272,0.23076923076923078,0.0,5.2,32.0,6.0,0.0,30.02909090909091
15,65,0,1,1,1,0,25,0,16,1,65,90,0,2,0,56.22727272727273,0.23076923076923078,0.13333333333333333,5.1,22.0,6.0,0.0,25.309090909090912
15,65,0,1,1,1,0,21,3,1,1,86,62,0,1,2,60.42727272727272,0.23076923076923078,0.06666666666666667,0.6,29.0,4.133333333333334,0.03076923076923077,23.22909090909091
21,63,1,0,0,1,0,29,1,20,0,97,87,1,2,0,51.31818181818181,0.3333333333333333,0.09523809523809523,6.7,32.666666666666664,4.142857142857143,0.0,27.67272727272728
21,63,1,0,0,1,0,25,3,3,0,81,51,1,2,3,48.118181818181824,0.3333333333333333,0.09523809523809523,1.5999999999999999,27.333333333333332,2.4285714285714284,0.047619047619047616,28.952727272727273
21,63,1,0,0,1,0,26,3,1,0,91,63,1,2,2,50.11818181818182,0.3333333333333333,0.09523809523809523,1.0,30.666666666666668,3.0,0.031746031746031744,28.152727272727276
21,63,1,0,0,1,0,25,2,9,1,54,83,1,2,1,62.71818181818182,0.3333333333333333,0.09523809523809523,3.3999999999999995,18.666666666666668,3.9523809523809526,0.015873015873015872,23.112727272727277
21,63,0,0,1,1,0,29,1,20,0,97,87,1,2,0,46.31818181818181,0.3333333333333333,0.09523809523809523,6.7,32.333333333333336,4.142857142857143,0.0,29.67272727272728
21,63,0,0,1,1,0,25,3,3,0,81,51,1,2,3,43.118181818181824,0.3333333333333333,0.09523809523809523,1.5999999999999999,27.0,2.4285714285714284,0.047619047619047616,30.952727272727273
21,63,0,0,1,1,0,26,3,1,0,91,63,1,2,2,45.11818181818182,0.3333333333333333,0.09523809523809523,1.0,30.333333333333332,3.0,0.031746031746031744,30.152727272727276
21,63,0,0,1,1,0,25,2,9,1,54,83,1,2,1,57.71818181818182,0.3333333333333333,0.09523809523809523,3.3999999999999995,18.333333333333332,3.9523809523809526,0.015873015873015872,25.112727272727277
21,63,0,1,0,1,0,29,1,20,0,97,87,1,2,0,46.31818181818181,0.3333333333333333,0.09523809523809523,6.7,32.333333333333336,4.142857142857143,0.0,29.67272727272728
21,63,0,1,0,1,0,25,3,3,0,81,51,1,2,3,43.118181818181824,0.3333333333333333,0.09523809523809523,1.5999999999999999,27.0,2.4285714285714284,0.047619047619047616,30.952727272727273
21,63,0,1,0,1,0,26,3,1,0,91,63,1,2,2,45.11818181818182,0.3333333333333333,0.09523809523809523,1.0,30.333333333333332,3.0,0.031746031746031744,30.152727272727276
21,63,0,1,0,1,0,25,2,9,1,54,83,1,2,1,57.71818181818182,0.3333333333333333,0.09523809523809523,3.3999999999999995,18.333333333333332,3.9523809523809526,0.015873015873015872,25.112727272727277
21,63,1,1,1,1,0,29,1,20,0,97,87,1,2,0,51.31818181818181,0.3333333333333333,0.09523809523809523,6.7,32.666666666666664,4.142857142857143,0.0,27.67272727272728
21,63,1,1,1,1,0,25,3,3,0,81,51,1,2,3,48.118181818181824,0.3333333333333333,0.09523809523809523,1.5999999999999999,27.333333333333332,2.4285714285714284,0.047619047619047616,28.952727272727273
21,63,1,1,1,1,0,26,3,1,0,91,63,1,2,2,50.11818181818182,0.3333333333333333,0.09523809523809523,1.0,30.666666666666668,3.0,0.031746031746031744,28.152727272727276
21,63,1,1,1,1,0,25,2,9,1,54,83,1,2,1,62.71818181818182,0.3333333333333333,0.09523809523809523,3.3999999999999995,18.666666666666668,3.9523809523809526,0.015873015873015872,23.112727272727277
21,63,1,0,1,1,0,29,1,20,0,97,87,1,2,0,51.31818181818181,0.3333333333333333,0.09523809523809523,6.7,32.666666666666664,4.142857142857143,0.0,27.67272727272728
21,63,1,0,1,1,0,25,3,3,0,81,51,1,2,3,48.118181818181824,0.3333333333333333,0.09523809523809523,1.5999999999999999,27.333333333333332,2.4285714285714284,0.047619047619047616,28.952727272727273
21,63,1,0,1,1,0,26,3,1,0,91,63,1,2,2,50.11818181818182,0.3333333333333333,0.09523809523809523,1.0,30.666666666666668,3.0,0.031746031746031744,28.152727272727276
21,63,1,0,1,1,0,25,2,9,1,54,83,1,2,1,62.71818181818182,0.3333333333333333,0.09523809523809523,3.3999999999999995,18.666666666666668,3.9523809523809526,0.015873015873015872,23.112727272727277
27,99,1,1,1,1,1,29,1,17,0,59,85,1,2,0,55.00909090909091,0.2727272727272727,0.07407407407407407,5.8,20.0,3.1481481481481484,0.0,18.996363636363636
27,99,1,0,0,1,1,29,1,17,0,59,85,1,2,0,55.00909090909091,0.2727272727272727,0.07407407407407407,5.8,20.0,3.1481481481481484,0.0,18.996363636363636
27,99,1,0,2,1,1,29,1,17,0,59,85,1,2,0,55.00909090909091,0.2727272727272727,0.07407407407407407,5.8,20.0,3.1481481481481484,0.0,18.996363636363636
27,99,0,1,0,1,1,29,1,17,0,59,85,1,2,0,50.00909090909091,0.2727272727272727,0.07407407407407407,5.8,19.666666666666668,3.1481481481481484,0.0,20.99636363636364
20,62,0,0,2,1,0,21,1,1,1,64,99,0,0,0,58.83636363636364,0.3225806451612903,0.0,0.6,21.666666666666668,4.95,0.0,24.065454545454546
20,62,0,1,2,0,0,21,1,1,1,64,99,0,0,0,58.83636363636364,0.3225806451612903,0.0,0.3,21.666666666666668,4.95,0.0,24.065454545454546
20,62,1,1,1,1,0,21,1,1,1,64,99,0,0,0,63.83636363636364,0.3225806451612903,0.0,0.6,22.0,4.95,0.0,22.065454545454543
20,62,1,1,1,0,0,21,1,1,1,64,99,0,0,0,63.83636363636364,0.3225806451612903,0.0,0.3,22.0,4.95,0.0,22.065454545454543
20,62,1,0,2,1,0,21,1,1,1,64,99,0,0,0,63.83636363636364,0.3225806451612903,0.0,0.6,22.0,4.95,0.0,22.065454545454543
21,79,0,1,2,1,0,21,1,4,0,73,81,1,2,1,44.71818181818182,0.26582278481012656,0.09523809523809523,1.9,24.333333333333332,3.857142857142857,0.012658227848101266,27.112727272727273
21,79,0,1,2,1,0,25,3,17,1,51,62,0,2,2,60.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,17.333333333333332,2.9523809523809526,0.02531645569620253,20.872727272727275
21,79,0,1,2,1,0,26,1,5,1,62,54,1,1,3,62.518181818181816,0.26582278481012656,0.047619047619047616,2.2,21.0,2.5714285714285716,0.0379746835443038,19.592727272727274
21,79,2,1,1,1,0,21,1,4,0,73,81,1,2,1,54.71818181818182,0.26582278481012656,0.09523809523809523,1.9,25.0,3.857142857142857,0.012658227848101266,23.112727272727273
21,79,2,1,1,1,0,25,3,17,1,51,62,0,2,2,70.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,18.0,2.9523809523809526,0.02531645569620253,16.872727272727275
21,79,2,1,1,1,0,26,1,5,1,62,54,1,1,3,72.51818181818182,0.26582278481012656,0.047619047619047616,2.2,21.666666666666668,2.5714285714285716,0.0379746835443038,15.592727272727274
21,79,0,0,0,1,0,21,1,4,0,73,81,1,2,1,44.71818181818182,0.26582278481012656,0.09523809523809523,1.9,24.333333333333332,3.857142857142857,0.012658227848101266,27.112727272727273
21,79,0,0,0,1,0,25,3,17,1,51,62,0,2,2,60.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,17.333333333333332,2.9523809523809526,0.02531645569620253,20.872727272727275
21,79,0,0,0,1,0,26,1,5,1,62,54,1,1,3,62.518181818181816,0.26582278481012656,0.047619047619047616,2.2,21.0,2.5714285714285716,0.0379746835443038,19.592727272727274
21,79,0,1,0,1,0,21,1,4,0,73,81,1,2,1,44.71818181818182,0.26582278481012656,0.09523809523809523,1.9,24.333333333333332,3.857142857142857,0.012658227848101266,27.112727272727273
21,79,0,1,0,1,0,25,3,17,1,51,62,0,2,2,60.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,17.333333333333332,2.9523809523809526,0.02531645569620253,20.872727272727275
21,79,0,1,0,1,0,26,1,5,1,62,54,1,1,3,62.518181818181816,0.26582278481012656,0.047619047619047616,2.2,21.0,2.5714285714285716,0.0379746835443038,19.592727272727274
21,79,0,0,1,1,0,21,1,4,0,73,81,1,2,1,44.71818181818182,0.26582278481012656,0.09523809523809523,1.9,24.333333333333332,3.857142857142857,0.012658227848101266,27.112727272727273
21,79,0,0,1,1,0,25,3,17,1,51,62,0,2,2,60.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,17.333333333333332,2.9523809523809526,0.02531645569620253,20.872727272727275
21,79,0,0,1,1,0,26,1,5,1,62,54,1,1,3,62.518181818181816,0.26582278481012656,0.047619047619047616,2.2,21.0,2.5714285714285716,0.0379746835443038,19.592727272727274
21,79,2,0,0,1,0,21,1,4,0,73,81,1,2,1,54.71818181818182,0.26582278481012656,0.09523809523809523,1.9,25.0,3.857142857142857,0.012658227848101266,23.112727272727273
21,79,2,0,0,1,0,25,3,17,1,51,62,0,2,2,70.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,18.0,2.9523809523809526,0.02531645569620253,16.872727272727275
21,79,2,0,0,1,0,26,1,5,1,62,54,1,1,3,72.51818181818182,0.26582278481012656,0.047619047619047616,2.2,21.666666666666668,2.5714285714285716,0.0379746835443038,15.592727272727274
21,79,1,1,2,1,0,21,1,4,0,73,81,1,2,1,49.71818181818182,0.26582278481012656,0.09523809523809523,1.9,24.666666666666668,3.857142857142857,0.012658227848101266,25.112727272727273
21,79,1,1,2,1,0,25,3,17,1,51,62,0,2,2,65.31818181818181,0.26582278481012656,0.09523809523809523,5.3999999999999995,17.666666666666668,2.9523809523809526,0.02531645569620253,18.872727272727275
21,79,1,1,2,1,0,26,1,5,1,62,54,1,1,3,67.51818181818182,0.26582278481012656,0.047619047619047616,2.2,21.333333333333332,2.5714285714285716,0.0379746835443038,17.592727272727274
18,93,2,1,1,1,1,28,3,12,0,74,73,1,2,1,55.67272727272727,0.1935483870967742,0.1111111111111111,4.3,25.333333333333332,4.055555555555555,0.010752688172043012,19.93090909090909
18,93,2,1,1,1,1,23,1,20,1,68,100,1,0,0,74.47272727272727,0.1935483870967742,0.0,6.7,23.666666666666668,5.555555555555555,0.0,11.610909090909093
18,93,2,1,1,1,1,27,3,12,0,96,70,1,2,1,60.07272727272728,0.1935483870967742,0.1111111111111111,4.3,32.666666666666664,3.888888888888889,0.010752688172043012,18.17090909090909
18,93,2,1,1,1,1,27,0,20,0,91,94,1,2,0,59.07272727272728,0.1935483870967742,0.1111111111111111,6.7,31.0,5.222222222222222,0.0,18.57090909090909
18,93,0,1,1,1,1,28,3,12,0,74,73,1,2,1,45.67272727272727,0.1935483870967742,0.1111111111111111,4.3,24.666666666666668,4.055555555555555,0.010752688172043012,23.930909090909093
18,93,0,1,1,1,1,23,1,20,1,68,100,1,0,0,64.47272727272727,0.1935483870967742,0.0,6.7,23.0,5.555555555555555,0.0,15.610909090909093
18,93,0,1,1,1,1,27,3,12,0,96,70,1,2,1,50.07272727272728,0.1935483870967742,0.1111111111111111,4.3,32.0,3.888888888888889,0.010752688172043012,22.17090909090909
18,93,0,1,1,1,1,27,0,20,0,91,94,1,2,0,49.07272727272728,0.1935483870967742,0.1111111111111111,6.7,30.333333333333332,5.222222222222222,0.0,22.57090909090909
18,93,1,1,1,1,1,28,3,12,0,74,73,1,2,1,50.67272727272727,0.1935483870967742,0.1111111111111111,4.3,25.0,4.055555555555555,0.010752688172043012,21.930909090909093
18,93,1,1,1,1,1,23,1,20,1,68,100,1,0,0,69.47272727272727,0.1935483870967742,0.0,6.7,23.333333333333332,5.555555555555555,0.0,13.610909090909093
18,93,1,1,1,1,1,27,3,12,0,96,70,1,2,1,55.07272727272728,0.1935483870967742,0.1111111111111111,4.3,32.333333333333336,3.888888888888889,0.010752688172043012,20.17090909090909
18,93,1,1,1,1,1,27,0,20,0,91,94,1,2,0,54.07272727272728,0.1935483870967742,0.1111111111111111,6.7,30.666666666666668,5.222222222222222,0.0,20.57090909090909
21,85,1,0,2,1,1,23,1,11,0,98,81,1,2,1,55.91818181818182,0.24705882352941178,0.09523809523809523,4.0,33.0,3.857142857142857,0.011764705882352941,21.432727272727274
21,85,1,0,2,1,1,22,2,14,0,81,62,1,2,2,52.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.333333333333332,2.9523809523809526,0.023529411764705882,22.792727272727273
21,85,1,1,1,1,1,23,1,11,0,98,81,1,2,1,55.91818181818182,0.24705882352941178,0.09523809523809523,4.0,33.0,3.857142857142857,0.011764705882352941,21.432727272727274
21,85,1,1,1,1,1,22,2,14,0,81,62,1,2,2,52.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.333333333333332,2.9523809523809526,0.023529411764705882,22.792727272727273
21,85,2,1,1,1,1,23,1,11,0,98,81,1,2,1,60.91818181818182,0.24705882352941178,0.09523809523809523,4.0,33.333333333333336,3.857142857142857,0.011764705882352941,19.432727272727274
21,85,2,1,1,1,1,22,2,14,0,81,62,1,2,2,57.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.666666666666668,2.9523809523809526,0.023529411764705882,20.792727272727273
21,85,1,0,0,1,1,23,1,11,0,98,81,1,2,1,55.91818181818182,0.24705882352941178,0.09523809523809523,4.0,33.0,3.857142857142857,0.011764705882352941,21.432727272727274
21,85,1,0,0,1,1,22,2,14,0,81,62,1,2,2,52.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.333333333333332,2.9523809523809526,0.023529411764705882,22.792727272727273
21,85,0,0,1,1,1,23,1,11,0,98,81,1,2,1,50.91818181818182,0.24705882352941178,0.09523809523809523,4.0,32.666666666666664,3.857142857142857,0.011764705882352941,23.432727272727274
21,85,0,0,1,1,1,22,2,14,0,81,62,1,2,2,47.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.0,2.9523809523809526,0.023529411764705882,24.792727272727273
21,85,0,1,1,1,1,23,1,11,0,98,81,1,2,1,50.91818181818182,0.24705882352941178,0.09523809523809523,4.0,32.666666666666664,3.857142857142857,0.011764705882352941,23.432727272727274
21,85,0,1,1,1,1,22,2,14,0,81,62,1,2,2,47.51818181818182,0.24705882352941178,0.09523809523809523,4.9,27.0,2.9523809523809526,0.023529411764705882,24.792727272727273
14,74,2,0,2,1,1,23,3,18,1,77,56,0,0,2,69.74545454545455,0.1891891891891892,0.0,5.699999999999999,26.666666666666668,4.0,0.02702702702702703,17.30181818181818
14,74,1,1,2,1,1,23,3,18,1,77,56,0,0,2,64.74545454545455,0.1891891891891892,0.0,5.699999999999999,26.333333333333332,4.0,0.02702702702702703,19.30181818181818
14,74,1,1,2,0,1,23,3,18,1,77,56,0,0,2,64.74545454545455,0.1891891891891892,0.0,5.3999999999999995,26.333333333333332,4.0,0.02702702702702703,19.30181818181818
14,74,1,1,1,1,1,23,3,18,1,77,56,0,0,2,64.74545454545455,0.1891891891891892,0.0,5.699999999999999,26.333333333333332,4.0,0.02702702702702703,19.30181818181818
14,74,2,1,0,1,1,23,3,18,1,77,56,0,0,2,69.74545454545455,0.1891891891891892,0.0,5.699999999999999,26.666666666666668,4.0,0.02702702702702703,17.30181818181818
14,74,1,0,1,1,1,23,3,18,1,77,56,0,0,2,64.74545454545455,0.1891891891891892,0.0,5.699999999999999,26.333333333333332,4.0,0.02702702702702703,19.30181818181818
23,72,1,1,0,1,1,25,2,17,0,89,61,0,2,2,52.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.0,2.652173913043478,0.027777777777777776,25.247272727272733
23,72,1,1,0,1,1,19,2,20,1,50,94,1,2,0,65.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.333333333333332,4.086956521739131,0.0,20.36727272727273
23,72,1,1,0,1,1,21,0,7,1,66,46,1,0,3,68.28181818181818,0.3194444444444444,0.0,2.8,22.666666666666668,2.0,0.041666666666666664,18.28727272727273
23,72,1,1,0,1,1,25,0,17,0,53,46,0,1,3,45.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.0,2.0,0.041666666666666664,27.72727272727273
23,72,2,1,1,1,1,25,2,17,0,89,61,0,2,2,57.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.333333333333332,2.652173913043478,0.027777777777777776,23.247272727272733
23,72,2,1,1,1,1,19,2,20,1,50,94,1,2,0,70.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.666666666666668,4.086956521739131,0.0,18.36727272727273
23,72,2,1,1,1,1,21,0,7,1,66,46,1,0,3,73.28181818181818,0.3194444444444444,0.0,2.8,23.0,2.0,0.041666666666666664,16.28727272727273
23,72,2,1,1,1,1,25,0,17,0,53,46,0,1,3,50.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.333333333333332,2.0,0.041666666666666664,25.72727272727273
23,72,2,0,0,1,1,25,2,17,0,89,61,0,2,2,57.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.333333333333332,2.652173913043478,0.027777777777777776,23.247272727272733
23,72,2,0,0,1,1,19,2,20,1,50,94,1,2,0,70.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.666666666666668,4.086956521739131,0.0,18.36727272727273
23,72,2,0,0,1,1,21,0,7,1,66,46,1,0,3,73.28181818181818,0.3194444444444444,0.0,2.8,23.0,2.0,0.041666666666666664,16.28727272727273
23,72,2,0,0,1,1,25,0,17,0,53,46,0,1,3,50.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.333333333333332,2.0,0.041666666666666664,25.72727272727273
23,72,1,1,1,1,1,25,2,17,0,89,61,0,2,2,52.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.0,2.652173913043478,0.027777777777777776,25.247272727272733
23,72,1,1,1,1,1,19,2,20,1,50,94,1,2,0,65.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.333333333333332,4.086956521739131,0.0,20.36727272727273
23,72,1,1,1,1,1,21,0,7,1,66,46,1,0,3,68.28181818181818,0.3194444444444444,0.0,2.8,22.666666666666668,2.0,0.041666666666666664,18.28727272727273
23,72,1,1,1,1,1,25,0,17,0,53,46,0,1,3,45.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.0,2.0,0.041666666666666664,27.72727272727273
23,72,1,1,2,1,1,25,2,17,0,89,61,0,2,2,52.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.0,2.652173913043478,0.027777777777777776,25.247272727272733
23,72,1,1,2,1,1,19,2,20,1,50,94,1,2,0,65.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.333333333333332,4.086956521739131,0.0,20.36727272727273
23,72,1,1,2,1,1,21,0,7,1,66,46,1,0,3,68.28181818181818,0.3194444444444444,0.0,2.8,22.666666666666668,2.0,0.041666666666666664,18.28727272727273
23,72,1,1,2,1,1,25,0,17,0,53,46,0,1,3,45.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.0,2.0,0.041666666666666664,27.72727272727273
23,72,0,1,0,1,1,25,2,17,0,89,61,0,2,2,47.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,29.666666666666668,2.652173913043478,0.027777777777777776,27.247272727272733
23,72,0,1,0,1,1,19,2,20,1,50,94,1,2,0,60.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.0,4.086956521739131,0.0,22.36727272727273
23,72,0,1,0,1,1,21,0,7,1,66,46,1,0,3,63.28181818181818,0.3194444444444444,0.0,2.8,22.333333333333332,2.0,0.041666666666666664,20.28727272727273
23,72,0,1,0,1,1,25,0,17,0,53,46,0,1,3,40.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,17.666666666666668,2.0,0.041666666666666664,29.72727272727273
23,72,1,0,2,1,1,25,2,17,0,89,61,0,2,2,52.881818181818176,0.3194444444444444,0.08695652173913043,5.3999999999999995,30.0,2.652173913043478,0.027777777777777776,25.247272727272733
23,72,1,0,2,1,1,19,2,20,1,50,94,1,2,0,65.08181818181818,0.3194444444444444,0.08695652173913043,6.7,17.333333333333332,4.086956521739131,0.0,20.36727272727273
23,72,1,0,2,1,1,21,0,7,1,66,46,1,0,3,68.28181818181818,0.3194444444444444,0.0,2.8,22.666666666666668,2.0,0.041666666666666664,18.28727272727273
23,72,1,0,2,1,1,25,0,17,0,53,46,0,1,3,45.68181818181818,0.3194444444444444,0.043478260869565216,5.3999999999999995,18.0,2.0,0.041666666666666664,27.72727272727273
23,72,2,1,1,0,1,25,2,17,0,89,61,0,2,2,57.881818181818176,0.3194444444444444,0.08695652173913043,5.1,30.333333333333332,2.652173913043478,0.027777777777777776,23.247272727272733
23,72,2,1,1,0,1,19,2,20,1,50,94,1,2,0,70.08181818181818,0.3194444444444444,0.08695652173913043,6.4,17.666666666666668,4.086956521739131,0.0,18.36727272727273
23,72,2,1,1,0,1,21,0,7,1,66,46,1,0,3,73.28181818181818,0.3194444444444444,0.0,2.5,23.0,2.0,0.041666666666666664,16.28727272727273
23,72,2,1,1,0,1,25,0,17,0,53,46,0,1,3,50.68181818181818,0.3194444444444444,0.043478260869565216,5.1,18.333333333333332,2.0,0.041666666666666664,25.72727272727273
25,96,0,1,2,1,1,25,3,13,1,72,51,0,2,3,70.64545454545456,0.2604166666666667,0.08,4.2,24.333333333333332,2.04,0.03125,13.34181818181818
25,96,0,1,2,1,1,21,1,3,0,51,89,1,1,0,46.44545454545455,0.2604166666666667,0.04,1.5999999999999999,17.0,3.56,0.0,22.62181818181818
25,96,0,1,2,1,1,23,1,19,1,85,85,1,2,0,73.24545454545455,0.2604166666666667,0.08,6.4,28.666666666666668,3.4,0.0,12.301818181818183
25,96,2,1,0,1,1,25,3,13,1,72,51,0,2,3,80.64545454545456,0.2604166666666667,0.08,4.2,25.0,2.04,0.03125,9.34181818181818
